Year_Coll,num_samples,Borough_broad,neighb_code,Neighb_Name,epa_pb_lim,pct_1d_pb_over_epa,num_1d_pb_over_epa,max_1d_pb,min_1d_pb,avg_1d_pb,med_1d_pb,range_1d_pb,med_1d_pb_diff_epa,avg_1d_pb_diff_epa,pct_2d_pb_over_epa,max_2d_pb,min_2d_pb,avg_2d_pb,med_2d_pb,range_2d_pb,med_2d_pb_diff_epa,avg_2d_pb_diff_epa
2019,27,Queens,404,Bayside - Little Neck,0.015,0,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.0005185185185185185,0.0,0.008,-0.015,-0.01448148148148148
2019,255,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0,0.007,0.000,0.0010078431372549023,0.0,0.007,-0.015,-0.013992156862745096,3,0.042,0.000,0.0015607843137254906,0.0,0.042,-0.015,-0.013439215686274509
2019,107,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0,0.006,0.000,0.0007757009345794394,0.0,0.006,-0.015,-0.01422429906542056,0,0.014,0.000,0.0008130841121495328,0.0,0.014,-0.015,-0.014186915887850466
2019,170,Brooklyn,206,Borough Park,0.015,0,0,0.007,0.000,0.0007000000000000002,0.0,0.007,-0.015,-0.014299999999999998,2,0.051,0.000,0.0013000000000000004,0.0,0.051,-0.015,-0.013699999999999999
2019,37,Brooklyn,208,Canarsie - Flatlands,0.015,0,0,0.007,0.000,0.0013513513513513519,0.0,0.007,-0.015,-0.013648648648648648,5,0.036,0.000,0.0025135135135135136,0.0,0.036,-0.015,-0.012486486486486486
2019,159,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.011,0.000,0.00014465408805031446,0.0,0.011,-0.015,-0.014855345911949685
2019,124,Manhattan,306,Chelsea - Clinton,0.015,0,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.00014516129032258066,0.0,0.005,-0.015,-0.014854838709677418
2019,87,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0,0.006,0.000,0.0008045977011494254,0.0,0.006,-0.015,-0.014195402298850574,1,0.016,0.000,0.0010459770114942533,0.0,0.016,-0.015,-0.013954022988505746
2019,36,Bronx,105,Crotona - Tremont,0.015,5,2,0.370,0.008,0.019888888888888893,0.008,0.362,-0.006999999999999999,0.004888888888888894,0,0.012,0.000,0.00036111111111111115,0.0,0.012,-0.015,-0.014638888888888889
2019,412,Brooklyn,202,Downtown - Heights - Park Slope,0.015,0,0,0.006,0.000,0.00075242718446602,0.0,0.006,-0.015,-0.014247572815533979,0,0.033,0.000,0.0008713592233009714,0.0,0.033,-0.015,-0.014128640776699028
2019,169,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0,0.007,0.000,0.0010887573964497045,0.0,0.007,-0.015,-0.013911242603550296,4,0.080,0.000,0.0028224852071005928,0.0,0.08,-0.015,-0.012177514792899406
2019,25,Manhattan,303,East Harlem,0.015,0,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,8e-05,0.0,0.002,-0.015,-0.01492
